time [s],heart_rate [bpm] (/api/datatype/19/)
11855.00000000,64
11856.00000000,65
11857.00000000,63
11858.00000000,54
11859.00000000,54
11860.00000000,50
11861.00000000,50
11862.00000000,54
11863.00000000,54
11864.00000000,54
11865.00000000,54
11866.00000000,54
11867.00000000,54
11868.00000000,54
11869.00000000,54
11870.00000000,54
11871.00000000,54
11872.00000000,54
11873.00000000,54
11874.00000000,54
11875.00000000,54
11876.00000000,54
11877.00000000,54
11878.00000000,54
11879.00000000,54
11880.00000000,54
11881.00000000,54
11882.00000000,54
11883.00000000,54
11884.00000000,54
11885.00000000,54
11886.00000000,54
11887.00000000,54
11888.00000000,54
11889.00000000,54
11890.00000000,54
11891.00000000,54
11892.00000000,54
11893.00000000,54
11894.00000000,54
11895.00000000,54
11896.00000000,54
11897.00000000,54
11898.00000000,54
11899.00000000,54
11900.00000000,54
11901.00000000,32
11902.00000000,32
11903.00000000,41
11904.00000000,48
11905.00000000,65
11906.00000000,76
11907.00000000,76
11908.00000000,76
11909.00000000,74
11910.00000000,75
11911.00000000,75
11912.00000000,75
11913.00000000,75
11914.00000000,76
11915.00000000,74
11916.00000000,74
11917.00000000,73
11918.00000000,81
11919.00000000,83
11920.00000000,78
11921.00000000,76
11922.00000000,68
11923.00000000,69
11924.00000000,67
11925.00000000,67
11926.00000000,74
11927.00000000,77
11928.00000000,80
11929.00000000,80
11930.00000000,82
11931.00000000,85
11932.00000000,85
11933.00000000,85
11934.00000000,88
11935.00000000,90
11936.00000000,91
11937.00000000,95
11938.00000000,95
11939.00000000,95
11940.00000000,104
11941.00000000,104
11942.00000000,96
11943.00000000,103
11944.00000000,97
11945.00000000,108
11946.00000000,114
11947.00000000,114
11948.00000000,114
11949.00000000,114
11950.00000000,110
11951.00000000,114
11952.00000000,133
11953.00000000,133
11954.00000000,133
11955.00000000,133
11956.00000000,151
11957.00000000,151
11958.00000000,128
11959.00000000,128
11960.00000000,85
11961.00000000,85
11962.00000000,69
11963.00000000,69
11964.00000000,69
11965.00000000,60
11966.00000000,62
11967.00000000,49
11968.00000000,49
11969.00000000,49
11970.00000000,49
11971.00000000,49
11972.00000000,49
11973.00000000,49
11974.00000000,49
11975.00000000,46
11976.00000000,45
11977.00000000,45
11978.00000000,46
11979.00000000,46
11980.00000000,47
11981.00000000,50
11982.00000000,54
11983.00000000,53
11984.00000000,53
11985.00000000,56
11986.00000000,57
11987.00000000,57
11988.00000000,56
11989.00000000,56
11990.00000000,57
11991.00000000,57
11992.00000000,57
11993.00000000,58
11994.00000000,57
11995.00000000,57
11996.00000000,54
11997.00000000,54
11998.00000000,53
11999.00000000,52
12000.00000000,52
12001.00000000,51
12002.00000000,53
12003.00000000,50
12004.00000000,55
12005.00000000,65
12006.00000000,67
12007.00000000,67
12008.00000000,70
12009.00000000,70
12010.00000000,74
12011.00000000,77
12012.00000000,77
12013.00000000,76
12014.00000000,79
12015.00000000,80
12016.00000000,80
12017.00000000,81
12018.00000000,81
12019.00000000,81
12020.00000000,80
12021.00000000,80
12022.00000000,77
12023.00000000,78
12024.00000000,79
12025.00000000,78
12026.00000000,81
12027.00000000,81
12028.00000000,81
12029.00000000,82
12030.00000000,82
12031.00000000,82
12032.00000000,83
12033.00000000,82
12034.00000000,83
12035.00000000,83
12036.00000000,83
12037.00000000,81
12038.00000000,82
12039.00000000,82
12040.00000000,80
12041.00000000,77
12042.00000000,75
12043.00000000,75
12044.00000000,76
12045.00000000,78
12046.00000000,77
12047.00000000,77
12048.00000000,77
12049.00000000,78
12050.00000000,75
12051.00000000,75
12052.00000000,75
12053.00000000,72
12054.00000000,71
12055.00000000,72
12056.00000000,72
12057.00000000,72
12058.00000000,70
12059.00000000,70
12060.00000000,67
12061.00000000,65
12062.00000000,62
12063.00000000,61
12064.00000000,61
12065.00000000,62
12066.00000000,62
12067.00000000,62
12068.00000000,60
12069.00000000,63
12070.00000000,63
12071.00000000,63
12072.00000000,62
12073.00000000,56
12074.00000000,56
12075.00000000,61
12076.00000000,62
12077.00000000,62
12078.00000000,59
12079.00000000,59
12080.00000000,59
12081.00000000,58
12082.00000000,55
12083.00000000,55
12084.00000000,55
12085.00000000,58
12086.00000000,58
12087.00000000,58
12088.00000000,58
12089.00000000,61
12090.00000000,65
12091.00000000,71
12092.00000000,72
12093.00000000,75
12094.00000000,75
12095.00000000,75
12096.00000000,79
12097.00000000,79
12098.00000000,87
12099.00000000,85
12100.00000000,84
12101.00000000,83
12102.00000000,83
12103.00000000,83
12104.00000000,83
12105.00000000,83
12106.00000000,81
12107.00000000,80
12108.00000000,81
12109.00000000,82
12110.00000000,82
12111.00000000,82
12112.00000000,82
12113.00000000,82
12114.00000000,82
12115.00000000,83
12116.00000000,84
12117.00000000,85
12118.00000000,86
12119.00000000,86
12120.00000000,87
12121.00000000,86
12122.00000000,86
12123.00000000,72
12124.00000000,72
12125.00000000,65
12126.00000000,41
12127.00000000,41
12128.00000000,41
12129.00000000,41
12130.00000000,44
12131.00000000,44
12132.00000000,45
12133.00000000,45
12134.00000000,45
12135.00000000,45
12136.00000000,45
12137.00000000,45
12138.00000000,45
12139.00000000,49
12140.00000000,53
12141.00000000,53
12142.00000000,53
12143.00000000,52
12144.00000000,55
12145.00000000,53
12146.00000000,53
12147.00000000,54
12148.00000000,54
12149.00000000,52
12150.00000000,52
12151.00000000,52
12152.00000000,52
12153.00000000,52
12154.00000000,52
12155.00000000,52
12156.00000000,52
12157.00000000,52
12158.00000000,52
12159.00000000,52
12160.00000000,39
12161.00000000,39
12162.00000000,39
12163.00000000,39
12164.00000000,39
12165.00000000,39
12166.00000000,39
12167.00000000,39
12168.00000000,39
12169.00000000,39
12170.00000000,39
12171.00000000,39
12172.00000000,44
12173.00000000,49
12174.00000000,49
12175.00000000,49
12176.00000000,49
12177.00000000,49
12178.00000000,57
12179.00000000,71
12180.00000000,58
12181.00000000,54
12182.00000000,54
12183.00000000,59
12184.00000000,58
12185.00000000,56
12186.00000000,56
12187.00000000,56
12188.00000000,58
12189.00000000,64
12190.00000000,64
12191.00000000,64
12192.00000000,61
12193.00000000,61
12194.00000000,59
12195.00000000,56
12196.00000000,57
12197.00000000,57
12198.00000000,57
12199.00000000,57
12200.00000000,57
12201.00000000,54
12202.00000000,57
12203.00000000,48
12204.00000000,48
12205.00000000,48
12206.00000000,48
12207.00000000,47
12208.00000000,47
12209.00000000,47
12210.00000000,47
12211.00000000,54
12212.00000000,55
12213.00000000,55
12214.00000000,58
12215.00000000,58
12216.00000000,59
12217.00000000,64
12218.00000000,64
12219.00000000,64
12220.00000000,59
12221.00000000,72
12222.00000000,72
12223.00000000,72
12224.00000000,72
12225.00000000,72
12226.00000000,72
12227.00000000,66
12228.00000000,62
12229.00000000,62
12230.00000000,66
12231.00000000,63
12232.00000000,60
12233.00000000,56
12234.00000000,56
12235.00000000,56
12236.00000000,56
12237.00000000,59
12238.00000000,61
12239.00000000,61
12240.00000000,61
12241.00000000,61
12242.00000000,61
12243.00000000,61
12244.00000000,60
12245.00000000,60
12246.00000000,56
12247.00000000,56
12248.00000000,76
12249.00000000,76
12250.00000000,76
12251.00000000,76
12252.00000000,76
12253.00000000,76
12254.00000000,78
12255.00000000,72
12256.00000000,77
12257.00000000,78
12258.00000000,78
12259.00000000,80
12260.00000000,80
12261.00000000,80
12262.00000000,80
12263.00000000,79
12264.00000000,79
12265.00000000,79
12266.00000000,79
12267.00000000,79
12268.00000000,79
12269.00000000,79
12270.00000000,81
12271.00000000,81
12272.00000000,79
12273.00000000,79
12274.00000000,79
12275.00000000,76
12276.00000000,72
12277.00000000,74
12278.00000000,74
12279.00000000,74
12280.00000000,74
12281.00000000,74
12282.00000000,74
12283.00000000,74
12284.00000000,74
12285.00000000,74
12286.00000000,72
12287.00000000,72
12288.00000000,72
12289.00000000,72
12290.00000000,70
12291.00000000,70
12292.00000000,73
12293.00000000,69
12294.00000000,76
12295.00000000,76
12296.00000000,76
12297.00000000,84
12298.00000000,88
12299.00000000,88
12300.00000000,90
12301.00000000,90
12302.00000000,93
12303.00000000,91
12304.00000000,87
12305.00000000,87
12306.00000000,86
12307.00000000,86
12308.00000000,86
12309.00000000,86
12310.00000000,87
12311.00000000,84
12312.00000000,86
12313.00000000,77
12314.00000000,72
12315.00000000,72
12316.00000000,72
12317.00000000,73
12318.00000000,72
12319.00000000,72
12320.00000000,72
12321.00000000,75
12322.00000000,76
12323.00000000,77
12324.00000000,80
12325.00000000,78
12326.00000000,77
12327.00000000,77
12328.00000000,77
12329.00000000,78
12330.00000000,79
12331.00000000,79
12332.00000000,79
12333.00000000,79
12334.00000000,79
12335.00000000,80
12336.00000000,80
12337.00000000,77
12338.00000000,77
12339.00000000,77
12340.00000000,74
12341.00000000,74
12342.00000000,75
12343.00000000,76
12344.00000000,76
12345.00000000,75
12346.00000000,75
12347.00000000,73
12348.00000000,73
12349.00000000,76
12350.00000000,77
12351.00000000,79
12352.00000000,81
12353.00000000,81
12354.00000000,82
12355.00000000,84
12356.00000000,103
12357.00000000,109
12358.00000000,114
12359.00000000,114
12360.00000000,114
12361.00000000,114
12362.00000000,117
12363.00000000,134
12364.00000000,137
12365.00000000,137
12366.00000000,139
12367.00000000,122
12368.00000000,122
12369.00000000,115
12370.00000000,111
12371.00000000,97
12372.00000000,89
12373.00000000,79
12374.00000000,79
12375.00000000,79
12376.00000000,79
12377.00000000,78
12378.00000000,67
12379.00000000,68
12380.00000000,66
12381.00000000,66
12382.00000000,65
12383.00000000,65
12384.00000000,69
12385.00000000,69
12386.00000000,69
12387.00000000,70
12388.00000000,70
12389.00000000,70
12390.00000000,74
12391.00000000,75
12392.00000000,76
12393.00000000,76
12394.00000000,76
12395.00000000,83
12396.00000000,82
12397.00000000,82
12398.00000000,84
12399.00000000,82
12400.00000000,82
12401.00000000,82
12402.00000000,82
12403.00000000,82
12404.00000000,82
12405.00000000,82
12406.00000000,79
12407.00000000,77
12408.00000000,77
12409.00000000,77
12410.00000000,77
12411.00000000,77
12412.00000000,77
12413.00000000,77
12414.00000000,77
12415.00000000,77
12416.00000000,70
12417.00000000,70
12418.00000000,71
12419.00000000,71
12420.00000000,70
12421.00000000,70
12422.00000000,70
12423.00000000,66
12424.00000000,65
12425.00000000,67
12426.00000000,68
12427.00000000,68
12428.00000000,68
12429.00000000,69
12430.00000000,69
12431.00000000,69
12432.00000000,69
12433.00000000,69
12434.00000000,69
12435.00000000,69
12436.00000000,69
12437.00000000,69
12438.00000000,69
12439.00000000,69
12440.00000000,69
12441.00000000,69
12442.00000000,69
12443.00000000,69
12444.00000000,69
12445.00000000,69
12446.00000000,69
12447.00000000,69
12448.00000000,69
12449.00000000,69
12450.00000000,69
12451.00000000,69
12452.00000000,69
12453.00000000,69
12454.00000000,69
12455.00000000,69
12456.00000000,69
12457.00000000,69
12458.00000000,69
12459.00000000,69
12460.00000000,69
12461.00000000,69
12462.00000000,69
12463.00000000,69
12464.00000000,69
12465.00000000,69
12466.00000000,79
12467.00000000,73
12468.00000000,71
12469.00000000,69
12470.00000000,64
12471.00000000,64
12472.00000000,64
12473.00000000,64
12474.00000000,64
12475.00000000,64
12476.00000000,64
12477.00000000,64
12478.00000000,64
12479.00000000,64
12480.00000000,64
12481.00000000,64
12482.00000000,64
12483.00000000,64
12484.00000000,62
12485.00000000,62
12486.00000000,62
12487.00000000,62
12488.00000000,71
12489.00000000,71
12490.00000000,71
12491.00000000,71
12492.00000000,71
12493.00000000,70
12494.00000000,69
12495.00000000,71
12496.00000000,67
12497.00000000,67
12498.00000000,67
12499.00000000,65
12500.00000000,65
12501.00000000,66
12502.00000000,66
12503.00000000,67
12504.00000000,67
12505.00000000,67
12506.00000000,67
12507.00000000,67
12508.00000000,67
12509.00000000,67
12510.00000000,67
12511.00000000,58
12512.00000000,58
12513.00000000,58
12514.00000000,58
12515.00000000,58
12516.00000000,73
12517.00000000,106
12518.00000000,125
12519.00000000,152
12520.00000000,115
12521.00000000,115
12522.00000000,110
12523.00000000,110
12524.00000000,110
12525.00000000,111
12526.00000000,111
12527.00000000,112
12528.00000000,109
12529.00000000,109
12530.00000000,109
12531.00000000,105
12532.00000000,101
12533.00000000,99
12534.00000000,100
12535.00000000,98
12536.00000000,100
12537.00000000,102
12538.00000000,102
12539.00000000,103
12540.00000000,103
12541.00000000,97
12542.00000000,94
12543.00000000,95
12544.00000000,92
12545.00000000,91
12546.00000000,93
12547.00000000,94
12548.00000000,95
12549.00000000,95
12550.00000000,95
12551.00000000,90
12552.00000000,91
12553.00000000,90
12554.00000000,90
12555.00000000,90
12556.00000000,90
12557.00000000,90
12558.00000000,93
12559.00000000,93
12560.00000000,89
12561.00000000,90
12562.00000000,90
12563.00000000,89
12564.00000000,87
12565.00000000,87
12566.00000000,82
12567.00000000,82
12568.00000000,86
12569.00000000,86
12570.00000000,93
12571.00000000,93
12572.00000000,75
12573.00000000,75
12574.00000000,73
12575.00000000,68
12576.00000000,68
12577.00000000,70
12578.00000000,76
12579.00000000,78
12580.00000000,80
12581.00000000,76
12582.00000000,76
12583.00000000,79
12584.00000000,81
12585.00000000,82
12586.00000000,82
12587.00000000,85
12588.00000000,85
12589.00000000,86
12590.00000000,85
12591.00000000,86
12592.00000000,87
12593.00000000,87
12594.00000000,87
12595.00000000,87
12596.00000000,84
12597.00000000,86
12598.00000000,86
12599.00000000,86
12600.00000000,83
12601.00000000,78
12602.00000000,80
12603.00000000,81
12604.00000000,81
12605.00000000,98
12606.00000000,98
12607.00000000,107
12608.00000000,103
12609.00000000,103
12610.00000000,99
12611.00000000,96
12612.00000000,102
12613.00000000,102
12614.00000000,102
12615.00000000,99
12616.00000000,99
12617.00000000,99
12618.00000000,96
12619.00000000,96
12620.00000000,92
12621.00000000,80
12622.00000000,70
12623.00000000,70
12624.00000000,70
12625.00000000,74
12626.00000000,75
12627.00000000,80
12628.00000000,79
12629.00000000,81
12630.00000000,85
12631.00000000,86
12632.00000000,86
12633.00000000,87
12634.00000000,87
12635.00000000,88
12636.00000000,87
12637.00000000,89
12638.00000000,94
12639.00000000,97
12640.00000000,96
12641.00000000,94
12642.00000000,93
12643.00000000,91
12644.00000000,89
12645.00000000,87
12646.00000000,87
12647.00000000,86
12648.00000000,86
12649.00000000,85
12650.00000000,85
12651.00000000,86
12652.00000000,88
12653.00000000,90
12654.00000000,89
12655.00000000,89
12656.00000000,87
12657.00000000,88
12658.00000000,87
12659.00000000,87
12660.00000000,89
12661.00000000,88
12662.00000000,88
12663.00000000,88
12664.00000000,88
12665.00000000,89
12666.00000000,89
12667.00000000,89
12668.00000000,89
12669.00000000,89
12670.00000000,89
12671.00000000,89
12672.00000000,89
12673.00000000,89
12674.00000000,89
12675.00000000,89
12676.00000000,89
12677.00000000,89
12678.00000000,89
12679.00000000,89
12680.00000000,89
12681.00000000,89
12682.00000000,89
12683.00000000,89
12684.00000000,89
12685.00000000,89
12686.00000000,89
12687.00000000,89
12688.00000000,89
12689.00000000,89
12690.00000000,89
12691.00000000,89
12692.00000000,89
12693.00000000,89
12694.00000000,89
12695.00000000,89
12696.00000000,89
12697.00000000,89
12698.00000000,89
12699.00000000,89
12700.00000000,89
12701.00000000,89
12702.00000000,89
12703.00000000,89
12704.00000000,89
12705.00000000,89
12706.00000000,89
12707.00000000,89
12708.00000000,89
12709.00000000,89
12710.00000000,89
12711.00000000,89
12712.00000000,89
12713.00000000,89
12714.00000000,89
12715.00000000,89
12716.00000000,89
12717.00000000,89
12718.00000000,89
12719.00000000,89
12720.00000000,89
12721.00000000,89
12722.00000000,89
12723.00000000,89
12724.00000000,89
12725.00000000,89
12726.00000000,89
12727.00000000,89
12728.00000000,89
12729.00000000,89
12730.00000000,89
12731.00000000,89
12732.00000000,89
12733.00000000,89
12734.00000000,89
12735.00000000,89
12736.00000000,89
12737.00000000,89
12738.00000000,83
12739.00000000,92
12740.00000000,79
12741.00000000,79
12742.00000000,81
12743.00000000,81
12744.00000000,79
12745.00000000,79
12746.00000000,80
12747.00000000,80
12748.00000000,81
12749.00000000,81
12750.00000000,80
12751.00000000,76
12752.00000000,76
12753.00000000,64
12754.00000000,64
12755.00000000,64
12756.00000000,64
12757.00000000,64
12758.00000000,64
12759.00000000,64
12760.00000000,64
12761.00000000,58
12762.00000000,58
12763.00000000,51
12764.00000000,51
12765.00000000,51
12766.00000000,49
12767.00000000,49
12768.00000000,60
12769.00000000,61
12770.00000000,62
12771.00000000,62
12772.00000000,65
12773.00000000,65
12774.00000000,67
12775.00000000,67
12776.00000000,67
12777.00000000,66
12778.00000000,67
12779.00000000,71
12780.00000000,71
12781.00000000,71
12782.00000000,74
12783.00000000,71
12784.00000000,72
